# Time X Y Z
       0.248000      11.342061      22.462083      11.026624
       0.249000      11.453553      22.631701      11.253904
       0.250000      11.565619      22.800396      11.485040
       0.251000      11.678243      22.968083      11.720061
       0.252000      11.791410      23.134672      11.958996
       0.253000      11.905103      23.300075      12.201869
       0.254000      12.019304      23.464198      12.448707
       0.255000      12.133995      23.626946      12.699530
       0.256000      12.249156      23.788223      12.954361
       0.257000      12.364769      23.947929      13.213217
       0.258000      12.480813      24.105963      13.476117
       0.259000      12.597265      24.262222      13.743073
       0.260000      12.714104      24.416600      14.014099
       0.261000      12.831307      24.568989      14.289205
       0.262000      12.948850      24.719280      14.568397
       0.263000      13.066707      24.867360      14.851680
       0.264000      13.184854      25.013117      15.139057
       0.265000      13.303264      25.156435      15.430527
       0.266000      13.421908      25.297195      15.726085
       0.267000      13.540760      25.435279      16.025725
       0.268000      13.659789      25.570565      16.329436
       0.269000      13.778965      25.702931      16.637206
       0.270000      13.898258      25.832253      16.949018
       0.271000      14.017634      25.958403      17.264851
       0.272000      14.137062      26.081256      17.584681
       0.273000      14.256507      26.200682      17.908481
       0.274000      14.375933      26.316551      18.236218
       0.275000      14.495307      26.428732      18.567858
       0.276000      14.614590      26.537093      18.903361
       0.277000      14.733744      26.641500      19.242682
       0.278000      14.852732      26.741821      19.585775
       0.279000      14.971513      26.837920      19.932585
       0.280000      15.090046      26.929663      20.283056
       0.281000      15.208291      27.016914      20.637127
       0.282000      15.326204      27.099538      20.994731
       0.283000      15.443743      27.177398      21.355797
       0.284000      15.560862      27.250360      21.720249
       0.285000      15.677518      27.318289      22.088006
       0.286000      15.793662      27.381050      22.458983
       0.287000      15.909250      27.438508      22.833088
       0.288000      16.024231      27.490532      23.210225
       0.289000      16.138559      27.536988      23.590295
       0.290000      16.252183      27.577747      23.973189
       0.291000      16.365054      27.612679      24.358797
       0.292000      16.477119      27.641657      24.747001
       0.293000      16.588327      27.664554      25.137681
       0.294000      16.698626      27.681249      25.530708
       0.295000      16.807962      27.691620      25.925950
       0.296000      16.916281      27.695548      26.323269
       0.297000      17.023529      27.692919      26.722522
       0.298000      17.129650      27.683620      27.123561
       0.299000      17.234589      27.667542      27.526232
       0.300000      17.338290      27.644581      27.930378
       0.301000      17.440696      27.614634      28.335835
       0.302000      17.541750      27.577605      28.742434
       0.303000      17.641394      27.533401      29.150002
       0.304000      17.739571      27.481935      29.558362
       0.305000      17.836222      27.423121      29.967331
       0.306000      17.931289      27.356884      30.376723
       0.307000      18.024714      27.283149      30.786346
       0.308000      18.116439      27.201850      31.196006
       0.309000      18.206403      27.112925      31.605502
       0.310000      18.294549      27.016320      32.014632
       0.311000      18.380819      26.911986      32.423191
       0.312000      18.465153      26.799879      32.830967
       0.313000      18.547494      26.679966      33.237749
       0.314000      18.627783      26.552217      33.643320
       0.315000      18.705964      26.416611      34.047462
       0.316000      18.781977      26.273133      34.449956
       0.317000      18.855768      26.121778      34.850577
       0.318000      18.927279      25.962545      35.249103
       0.319000      18.996455      25.795445      35.645308
       0.320000      19.063241      25.620494      36.038963
       0.321000      19.127582      25.437716      36.429843
       0.322000      19.189426      25.247146      36.817719
       0.323000      19.248719      25.048823      37.202362
       0.324000      19.305411      24.842799      37.583546
       0.325000      19.359450      24.629130      37.961042
       0.326000      19.410788      24.407883      38.334625
       0.327000      19.459376      24.179134      38.704069
       0.328000      19.505168      23.942965      39.069151
       0.329000      19.548117      23.699469      39.429650
       0.330000      19.588180      23.448745      39.785347
       0.331000      19.625315      23.190902      40.136026
       0.332000      19.659479      22.926057      40.481475
       0.333000      19.690633      22.654334      40.821484
       0.334000      19.718740      22.375867      41.155849
       0.335000      19.743764      22.090797      41.484368
       0.336000      19.765670      21.799272      41.806846
       0.337000      19.784426      21.501449      42.123090
       0.338000      19.800000      21.197491      42.432916
       0.339000      19.812366      20.887568      42.736143
       0.340000      19.821496      20.571860      43.032597
       0.341000      19.827366      20.250550      43.322111
       0.342000      19.829953      19.923829      43.604523
       0.343000      19.829237      19.591895      43.879680
       0.344000      19.825200      19.254950      44.147435
       0.345000      19.817827      18.913203      44.407649
       0.346000      19.807104      18.566868      44.660189
       0.347000      19.793019      18.216163      44.904933
       0.348000      19.775564      17.861312      45.141765
       0.349000      19.754732      17.502541      45.370578
       0.350000      19.730519      17.140082      45.591273
       0.351000      19.702923      16.774169      45.803761
       0.352000      19.671944      16.405041      46.007961
       0.353000      19.637586      16.032936      46.203801
       0.354000      19.599854      15.658099      46.391218
       0.355000      19.558754      15.280772      46.570158
       0.356000      19.514298      14.901201      46.740576
       0.357000      19.466497      14.519633      46.902437
       0.358000      19.415366      14.136315      47.055715
       0.359000      19.360922      13.751495      47.200393
       0.360000      19.303184      13.365420      47.336462
       0.361000      19.242174      12.978336      47.463924
       0.362000      19.177915      12.590489      47.582789
       0.363000      19.110434      12.202122      47.693076
       0.364000      19.039759      11.813478      47.794812
       0.365000      18.965919      11.424798      47.888035
       0.366000      18.888948      11.036318      47.972789
       0.367000      18.808878      10.648273      48.049128
       0.368000      18.725748      10.260894      48.117113
       0.369000      18.639594       9.874410      48.176814
       0.370000      18.550458       9.489044      48.228307
       0.371000      18.458380       9.105016      48.271678
       0.372000      18.363405       8.722540      48.307018
       0.373000      18.265578       8.341828      48.334426
       0.374000      18.164946       7.963084      48.354007
       0.375000      18.061558       7.586509      48.365874
       0.376000      17.955462       7.212296      48.370144
       0.377000      17.846712       6.840635      48.366942
       0.378000      17.735358       6.471709      48.356397
       0.379000      17.621457       6.105694      48.338643
       0.380000      17.505062       5.742760      48.313821
       0.381000      17.386230       5.383072      48.282073
       0.382000      17.265018       5.026788      48.243549
       0.383000      17.141485       4.674058      48.198401
       0.384000      17.015689       4.325026      48.146784
       0.385000      16.887692       3.979829      48.088858
       0.386000      16.757552       3.638599      48.024785
       0.387000      16.625333       3.301459      47.954729
       0.388000      16.491096       2.968526      47.878858
       0.389000      16.354903       2.639909      47.797340
       0.390000      16.216817       2.315712      47.710347
       0.391000      16.076902       1.996031      47.618050
       0.392000      15.935221       1.680954      47.520622
       0.393000      15.791838       1.370564      47.418237
       0.394000      15.646816       1.064938      47.311070
       0.395000      15.500221       0.764143      47.199295
       0.396000      15.352116       0.468242      47.083087
       0.397000      15.202565       0.177292      46.962621
       0.398000      15.051632      -0.108658      46.838069
       0.399000      14.899381      -0.389564      46.709604
       0.400000      14.745874      -0.665390      46.577399
       0.401000      14.591176      -0.936104      46.441624
       0.402000      14.435349      -1.201680      46.302449
       0.403000      14.278456      -1.462100      46.160040
       0.404000      14.120559      -1.717347      46.014564
       0.405000      13.961719      -1.967414      45.866183
       0.406000      13.801996      -2.212297      45.715061
       0.407000      13.641453      -2.451997      45.561354
       0.408000      13.480147      -2.686521      45.405221
       0.409000      13.318139      -2.915879      45.246814
       0.410000      13.155486      -3.140086      45.086286
       0.411000      12.992247      -3.359163      44.923784
